orderid,noguest,tableno,intime,outtime,dine_type,payment,menu,sizeid,qty,price,cost,isrecommended,category,customer,gender,countryid,firstvisitdt
2464,4,1,2002-12-18 20:19:00,2002-12-18 20:52:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2464,4,1,2002-12-18 20:19:00,2002-12-18 20:52:00,Eat in,Check,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2464,4,1,2002-12-18 20:19:00,2002-12-18 20:52:00,Eat in,Check,ปลาราดพริก,L,3,400,160.0,0,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2464,4,1,2002-12-18 20:19:00,2002-12-18 20:52:00,Eat in,Check,ชุดอาหารเที่ยง,S,3,100,31.25,0,Menu Set,Paul Hank,M,UK,2002-01-01 10:51:00
2465,1,4,2002-12-19 11:48:00,2002-12-19 13:23:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2465,1,4,2002-12-19 11:48:00,2002-12-19 13:23:00,Eat in,Master Card,แกงเขียวหวานไก่,M,3,60,24.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2465,1,4,2002-12-19 11:48:00,2002-12-19 13:23:00,Eat in,Master Card,ไก่ทอด,M,1,70,28.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2465,1,4,2002-12-19 11:48:00,2002-12-19 13:23:00,Eat in,Master Card,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
2465,1,4,2002-12-19 11:48:00,2002-12-19 13:23:00,Eat in,Master Card,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
2466,3,4,2002-12-19 18:45:00,2002-12-19 19:15:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2466,3,4,2002-12-19 18:45:00,2002-12-19 19:15:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2466,3,4,2002-12-19 18:45:00,2002-12-19 19:15:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2467,5,2,2002-12-19 19:23:00,2002-12-19 20:46:00,Eat in,Cash,ผัดผักรวม,L,3,80,32.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
2467,5,2,2002-12-19 19:23:00,2002-12-19 20:46:00,Eat in,Cash,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Richard Hank,M,US,2002-01-04 18:37:00
2467,5,2,2002-12-19 19:23:00,2002-12-19 20:46:00,Eat in,Cash,หมูสะเต็ะ,S,3,50,20.0,0,Appetizer,Richard Hank,M,US,2002-01-04 18:37:00
2467,5,2,2002-12-19 19:23:00,2002-12-19 20:46:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
2467,5,2,2002-12-19 19:23:00,2002-12-19 20:46:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
2467,5,2,2002-12-19 19:23:00,2002-12-19 20:46:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Richard Hank,M,US,2002-01-04 18:37:00
2468,2,5,2002-12-19 19:58:00,2002-12-19 22:15:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
2468,2,5,2002-12-19 19:58:00,2002-12-19 22:15:00,Eat in,Master Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Rick Holme,M,TH,2002-01-13 20:10:00
2468,2,5,2002-12-19 19:58:00,2002-12-19 22:15:00,Eat in,Master Card,โค้ก,M,2,15,4.5,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
2468,2,5,2002-12-19 19:58:00,2002-12-19 22:15:00,Eat in,Master Card,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Rick Holme,M,TH,2002-01-13 20:10:00
2469,1,1,2002-12-19 20:13:00,2002-12-19 22:08:00,Eat in,Check,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2469,1,1,2002-12-19 20:13:00,2002-12-19 22:08:00,Eat in,Check,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2469,1,1,2002-12-19 20:13:00,2002-12-19 22:08:00,Eat in,Check,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
2470,3,2,2002-12-19 20:22:00,2002-12-19 22:36:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
2470,3,2,2002-12-19 20:22:00,2002-12-19 22:36:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
2470,3,2,2002-12-19 20:22:00,2002-12-19 22:36:00,Eat in,Cash,ไก่ทอด,M,3,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
2470,3,2,2002-12-19 20:22:00,2002-12-19 22:36:00,Eat in,Cash,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2470,3,2,2002-12-19 20:22:00,2002-12-19 22:36:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2470,3,2,2002-12-19 20:22:00,2002-12-19 22:36:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
2471,1,3,2002-12-20 10:38:00,2002-12-20 12:21:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2471,1,3,2002-12-20 10:38:00,2002-12-20 12:21:00,Eat in,Master Card,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2471,1,3,2002-12-20 10:38:00,2002-12-20 12:21:00,Eat in,Master Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2471,1,3,2002-12-20 10:38:00,2002-12-20 12:21:00,Eat in,Master Card,ชุดอาหารเย็น,L,1,400,107.0,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
2472,4,2,2002-12-20 11:21:00,2002-12-20 11:57:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2472,4,2,2002-12-20 11:21:00,2002-12-20 11:57:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2472,4,2,2002-12-20 11:21:00,2002-12-20 11:57:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2472,4,2,2002-12-20 11:21:00,2002-12-20 11:57:00,Eat in,Cash,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2472,4,2,2002-12-20 11:21:00,2002-12-20 11:57:00,Eat in,Cash,ไอศครีมกะทิ,S,3,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
2472,4,2,2002-12-20 11:21:00,2002-12-20 11:57:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
2473,4,2,2002-12-20 11:21:00,2002-12-20 12:19:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2473,4,2,2002-12-20 11:21:00,2002-12-20 12:19:00,Eat in,Cash,ปลาราดพริก,L,1,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
2473,4,2,2002-12-20 11:21:00,2002-12-20 12:19:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2473,4,2,2002-12-20 11:21:00,2002-12-20 12:19:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2473,4,2,2002-12-20 11:21:00,2002-12-20 12:19:00,Eat in,Cash,ไอศครีมกะทิ,S,1,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
2474,2,3,2002-12-20 11:34:00,2002-12-20 12:27:00,Eat in,Cash,โค้ก-Diet,M,1,15,4.5,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2475,6,4,2002-12-20 11:42:00,2002-12-20 13:19:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2475,6,4,2002-12-20 11:42:00,2002-12-20 13:19:00,Eat in,Master Card,ปลาราดพริก,L,3,400,160.0,0,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2475,6,4,2002-12-20 11:42:00,2002-12-20 13:19:00,Eat in,Master Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Paul Hank,M,UK,2002-01-01 10:51:00
2475,6,4,2002-12-20 11:42:00,2002-12-20 13:19:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
2476,1,3,2002-12-20 12:03:00,2002-12-20 14:09:00,Eat in,American Express,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2476,1,3,2002-12-20 12:03:00,2002-12-20 14:09:00,Eat in,American Express,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2477,2,5,2002-12-20 12:05:00,2002-12-20 12:47:00,Eat in,Master Card,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2477,2,5,2002-12-20 12:05:00,2002-12-20 12:47:00,Eat in,Master Card,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2477,2,5,2002-12-20 12:05:00,2002-12-20 12:47:00,Eat in,Master Card,โค้ก,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2477,2,5,2002-12-20 12:05:00,2002-12-20 12:47:00,Eat in,Master Card,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2478,3,1,2002-12-20 12:19:00,2002-12-20 13:05:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
2478,3,1,2002-12-20 12:19:00,2002-12-20 13:05:00,Eat in,Cash,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
2478,3,1,2002-12-20 12:19:00,2002-12-20 13:05:00,Eat in,Cash,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Rick Holme,M,TH,2002-01-13 20:10:00
2478,3,1,2002-12-20 12:19:00,2002-12-20 13:05:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
2478,3,1,2002-12-20 12:19:00,2002-12-20 13:05:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Rick Holme,M,TH,2002-01-13 20:10:00
2479,2,3,2002-12-20 18:30:00,2002-12-20 20:25:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2479,2,3,2002-12-20 18:30:00,2002-12-20 20:25:00,Eat in,Master Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2479,2,3,2002-12-20 18:30:00,2002-12-20 20:25:00,Eat in,Master Card,ชุดอาหารเที่ยง,S,1,100,31.25,0,Menu Set,Pete Johnson,M,US,2002-01-04 11:55:00
2480,1,0,2002-12-20 18:33:00,2002-12-20 18:50:00,To go,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
2480,1,0,2002-12-20 18:33:00,2002-12-20 18:50:00,To go,Master Card,ผัดผักรวม,L,2,80,32.0,0,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
2480,1,0,2002-12-20 18:33:00,2002-12-20 18:50:00,To go,Master Card,โค้ก,M,2,15,4.5,0,Beverage,Amy Crawford,F,UK,2002-01-07 12:07:00
2480,1,0,2002-12-20 18:33:00,2002-12-20 18:50:00,To go,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Amy Crawford,F,UK,2002-01-07 12:07:00
2481,3,5,2002-12-20 18:51:00,2002-12-20 19:32:00,Eat in,Check,ต้มยำกุ้ง (ใหญ่),L,3,200,80.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
2481,3,5,2002-12-20 18:51:00,2002-12-20 19:32:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2482,2,3,2002-12-20 19:00:00,2002-12-20 21:10:00,Eat in,Cash,ทอดมันปลา,S,1,30,12.0,1,Appetizer,Rick Holme,M,TH,2002-01-13 20:10:00
2482,2,3,2002-12-20 19:00:00,2002-12-20 21:10:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
2482,2,3,2002-12-20 19:00:00,2002-12-20 21:10:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Rick Holme,M,TH,2002-01-13 20:10:00
2482,2,3,2002-12-20 19:00:00,2002-12-20 21:10:00,Eat in,Cash,ชุดอาหารเที่ยง,S,3,100,31.25,0,Menu Set,Rick Holme,M,TH,2002-01-13 20:10:00
2483,5,5,2002-12-20 19:05:00,2002-12-20 21:27:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
2483,5,5,2002-12-20 19:05:00,2002-12-20 21:27:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2483,5,5,2002-12-20 19:05:00,2002-12-20 21:27:00,Eat in,Cash,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
2484,3,9,2002-12-20 19:09:00,2002-12-20 19:58:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
2484,3,9,2002-12-20 19:09:00,2002-12-20 19:58:00,Eat in,Cash,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
2484,3,9,2002-12-20 19:09:00,2002-12-20 19:58:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
2484,3,9,2002-12-20 19:09:00,2002-12-20 19:58:00,Eat in,Cash,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
2484,3,9,2002-12-20 19:09:00,2002-12-20 19:58:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2484,3,9,2002-12-20 19:09:00,2002-12-20 19:58:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2485,2,2,2002-12-20 19:20:00,2002-12-20 21:20:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2485,2,2,2002-12-20 19:20:00,2002-12-20 21:20:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2486,3,5,2002-12-20 19:51:00,2002-12-20 22:15:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2487,3,5,2002-12-20 19:57:00,2002-12-20 22:12:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
2487,3,5,2002-12-20 19:57:00,2002-12-20 22:12:00,Eat in,Master Card,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2487,3,5,2002-12-20 19:57:00,2002-12-20 22:12:00,Eat in,Master Card,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
2488,1,5,2002-12-21 10:54:00,2002-12-21 12:48:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2488,1,5,2002-12-21 10:54:00,2002-12-21 12:48:00,Eat in,Cash,โค้ก,M,2,15,4.5,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
2488,1,5,2002-12-21 10:54:00,2002-12-21 12:48:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
2489,1,4,2002-12-21 11:44:00,2002-12-21 12:49:00,Eat in,Cash,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2489,1,4,2002-12-21 11:44:00,2002-12-21 12:49:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2490,4,3,2002-12-21 19:03:00,2002-12-21 21:16:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
2490,4,3,2002-12-21 19:03:00,2002-12-21 21:16:00,Eat in,Cash,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
2490,4,3,2002-12-21 19:03:00,2002-12-21 21:16:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
2490,4,3,2002-12-21 19:03:00,2002-12-21 21:16:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Richard Hank,M,US,2002-01-04 18:37:00
2490,4,3,2002-12-21 19:03:00,2002-12-21 21:16:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Richard Hank,M,US,2002-01-04 18:37:00
2491,4,2,2002-12-21 19:25:00,2002-12-21 20:49:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
2491,4,2,2002-12-21 19:25:00,2002-12-21 20:49:00,Eat in,Cash,ทอดมันปลา,S,1,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
2491,4,2,2002-12-21 19:25:00,2002-12-21 20:49:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2491,4,2,2002-12-21 19:25:00,2002-12-21 20:49:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,3,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
2491,4,2,2002-12-21 19:25:00,2002-12-21 20:49:00,Eat in,Cash,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
2492,2,4,2002-12-21 19:41:00,2002-12-21 21:45:00,Eat in,Visa Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2492,2,4,2002-12-21 19:41:00,2002-12-21 21:45:00,Eat in,Visa Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
2492,2,4,2002-12-21 19:41:00,2002-12-21 21:45:00,Eat in,Visa Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2493,5,5,2002-12-21 19:50:00,2002-12-21 20:36:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2493,5,5,2002-12-21 19:50:00,2002-12-21 20:36:00,Eat in,Cash,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2493,5,5,2002-12-21 19:50:00,2002-12-21 20:36:00,Eat in,Cash,ไอศครีมกะทิ,S,1,15,5.25,0,Dessert,Pete Johnson,M,US,2002-01-04 11:55:00
2493,5,5,2002-12-21 19:50:00,2002-12-21 20:36:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Pete Johnson,M,US,2002-01-04 11:55:00
2494,3,3,2002-12-21 20:00:00,2002-12-21 21:52:00,Eat in,Visa Card,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2494,3,3,2002-12-21 20:00:00,2002-12-21 21:52:00,Eat in,Visa Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
2494,3,3,2002-12-21 20:00:00,2002-12-21 21:52:00,Eat in,Visa Card,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
2494,3,3,2002-12-21 20:00:00,2002-12-21 21:52:00,Eat in,Visa Card,ไอศครีมกะทิ,S,1,15,5.25,0,Dessert,Pete Johnson,M,US,2002-01-04 11:55:00
2495,1,4,2002-12-22 10:41:00,2002-12-22 12:35:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
2495,1,4,2002-12-22 10:41:00,2002-12-22 12:35:00,Eat in,Cash,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2495,1,4,2002-12-22 10:41:00,2002-12-22 12:35:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2496,5,5,2002-12-22 10:53:00,2002-12-22 13:06:00,Eat in,Check,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2496,5,5,2002-12-22 10:53:00,2002-12-22 13:06:00,Eat in,Check,ปลาราดพริก,L,2,400,160.0,0,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
2496,5,5,2002-12-22 10:53:00,2002-12-22 13:06:00,Eat in,Check,น้ำเปล่า,M,2,10,3.0,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
2496,5,5,2002-12-22 10:53:00,2002-12-22 13:06:00,Eat in,Check,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Paul Hank,M,UK,2002-01-01 10:51:00
2497,3,1,2002-12-22 11:17:00,2002-12-22 12:29:00,Eat in,Cash,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
2497,3,1,2002-12-22 11:17:00,2002-12-22 12:29:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2498,4,4,2002-12-22 11:43:00,2002-12-22 12:31:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2498,4,4,2002-12-22 11:43:00,2002-12-22 12:31:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
2498,4,4,2002-12-22 11:43:00,2002-12-22 12:31:00,Eat in,Cash,โค้ก-Diet,M,2,15,4.5,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2498,4,4,2002-12-22 11:43:00,2002-12-22 12:31:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2499,2,5,2002-12-22 18:51:00,2002-12-22 19:20:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
2499,2,5,2002-12-22 18:51:00,2002-12-22 19:20:00,Eat in,Check,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
2500,1,0,2002-12-22 18:56:00,2002-12-22 19:13:00,To go,Master Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
2500,1,0,2002-12-22 18:56:00,2002-12-22 19:13:00,To go,Master Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2500,1,0,2002-12-22 18:56:00,2002-12-22 19:13:00,To go,Master Card,โค้ก-Diet,M,2,15,4.5,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2500,1,0,2002-12-22 18:56:00,2002-12-22 19:13:00,To go,Master Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2501,3,1,2002-12-22 19:15:00,2002-12-22 20:10:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
2501,3,1,2002-12-22 19:15:00,2002-12-22 20:10:00,Eat in,Cash,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2501,3,1,2002-12-22 19:15:00,2002-12-22 20:10:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
2501,3,1,2002-12-22 19:15:00,2002-12-22 20:10:00,Eat in,Cash,ไอศครีมกะทิ,S,1,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
2502,1,1,2002-12-22 19:16:00,2002-12-22 21:15:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
2502,1,1,2002-12-22 19:16:00,2002-12-22 21:15:00,Eat in,Cash,ปลาราดพริก,L,1,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
2502,1,1,2002-12-22 19:16:00,2002-12-22 21:15:00,Eat in,Cash,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
2502,1,1,2002-12-22 19:16:00,2002-12-22 21:15:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
2503,3,2,2002-12-22 19:22:00,2002-12-22 21:25:00,Eat in,Cash,โค้ก-Diet,M,1,15,4.5,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
2503,3,2,2002-12-22 19:22:00,2002-12-22 21:25:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
